the_geom,cartodb_id,fc_subsidy_id,end_date,start_date,obs_id,sub_subsidy_id,subsidy_id,agency_id,reac_date,reac_score,tenure,preservation,subsidized_units,project_name,sub_subsidy_name,subsidy_name,agency_name,program
,662552,6000000006994,,20190909,,,,,,,,,,2809 SNYDER AVENUE,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662553,6000000006995,,20191217,,,,,,,,,,3206 GLENWOOD ROAD,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662554,6000000006996,,20181231,,,,,,,,,,WSFSSH. 275 EAST138TH ST. TRES PUENTES,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,662555,6000000006997,,20190109,,,,,,,,,,1605 NEW YORK AVENUE,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662556,6000000006998,,20190313,,,,,,,,,,237 HAWTHORNE APARTMENTS,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662557,6000000006999,,20190424,,,,,,,,,,333 CYPRESS AVENUE APARTMENTS,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662558,6000000007000,,20190307,,,,,,,,,,830 FLATBUSH AVENUE APARTMENTS,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662559,6000000007001,,20181109,,,,,,,,,,197 FREEMAN STREET,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662560,6000000007002,,20190313,,,,,,,,,,924 MYRTLE AVENUE APARTMENTS,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662561,6000000007003,,20191122,,,,,,,,,,1032 DEKALB AVENUE,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662562,6000000007004,,20190717,,,,,,,,,,381 EAST 166TH STREET APARTMENTS,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662563,6000000007005,,20180824,,,,,,,,,,ST. AUGUSTINE APARTMENTS,Multi-Family Program,City and State Programs,NYC Department of Housing Preservation and Development,true
,662564,6000000007006,,20190109,,,,,,,,,,1817 UNIVERSITY AVENUE APARTMENTS,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662565,6000000007007,,20190417,,,,,,,,,,289 MAPLE STREET APARTMENTS,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662566,6000000007008,,20190307,,,,,,,,,,239 HAWTHORNE APARTMENTS,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662567,6000000007009,,20190703,,,,,,,,,,1183 GATES AVENUE,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662568,6000000007010,,20190513,,,,,,,,,,2744 MATTHEWS AVENUE APARTMENTS,Other HPD Programs,City and State Programs,NYC Department of Housing Preservation and Development,true
,662569,7000000008141,20270101,19930101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662570,7000000008142,20270101,19930101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662571,7000000008143,20270101,19930101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662572,7000000008144,20270101,19930101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662573,7000000008145,20270101,19930101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662574,7000000008146,20260101,19920101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662575,7000000008147,20260101,19920101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662576,7000000008148,20440101,20000101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662577,7000000008149,20440101,20000101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662578,7000000008150,20440101,20000101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662579,7000000008151,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662580,7000000008152,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662581,7000000008153,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662582,7000000008154,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662583,7000000008155,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662584,7000000008156,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662585,7000000008157,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662586,7000000008158,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662587,7000000008159,20250101,20110101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662588,7000000008160,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662589,7000000008162,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662590,7000000008163,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662591,7000000008164,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662592,7000000008165,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662593,7000000008166,20250101,19910101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662594,7000000008167,20250101,19910101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662595,7000000008168,20250101,19910101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662596,7000000008169,20270101,19930101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662597,7000000008170,20500101,20060101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662598,7000000008171,20250101,19910101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662599,7000000008172,20550101,20110101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662600,7000000008173,20550101,20110101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662601,7000000008174,20550101,20110101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662602,7000000008175,20520101,20080101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662603,7000000008176,20550101,20110101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662604,7000000008177,20550101,20110101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662605,7000000008178,20550101,20110101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662606,7000000008179,20550101,20110101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662607,7000000008180,20550101,20110101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662608,7000000008181,20570101,20130101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662609,7000000008182,20570101,20130101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662610,7000000008183,20440101,20190101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662611,7000000008184,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662612,7000000008185,20390101,20050101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662613,7000000008186,20390101,20050101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662614,7000000008187,20390101,20050101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662615,7000000008188,20390101,20050101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662616,7000000008189,20510101,20070101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662617,7000000008190,20500101,20060101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662618,7000000008191,20360101,20020101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662619,7000000008192,20260101,19920101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662620,7000000008193,20260101,19920101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662621,7000000008194,20260101,19920101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662622,7000000008195,20260101,19920101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662623,7000000008196,20260101,19920101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662624,7000000008197,20340101,20000101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662625,7000000008198,20260101,19920101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662626,7000000008199,20270101,20070101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662627,7000000008200,20570101,20130101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662628,7000000008202,20280101,19940101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662629,7000000008203,20270101,19930101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662630,7000000008204,20270101,19930101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662631,7000000008205,20270101,19930101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662632,7000000008206,20270101,19930101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662633,7000000008207,20260101,19920101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662634,7000000008208,20270101,19930101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662635,7000000008209,20260101,19920101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662636,7000000008210,20290101,19950101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662637,7000000008211,20500101,20060101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662638,7000000008212,20500101,20060101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662639,7000000008214,20290101,19950101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662640,7000000008217,20220101,20080101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662641,7000000008218,20560101,20120101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662642,7000000008219,20500101,20060101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662643,7000000008220,20310101,20160101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662644,7000000008221,20310101,20170101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662645,7000000008223,20600101,20160101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662646,7000000008224,20250101,19910101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,662647,7000000008225,20570101,20130101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,662648,7000000008227,20290101,19950101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
